# Step Strain Stress Density
517 4.346469e-04 5.394397e+07 2.386756e+11 
518 4.350452e-04 5.386863e+07 2.394786e+11 
519 4.352842e-04 5.382343e+07 2.399276e+11 
520 4.354036e-04 5.380080e+07 2.401010e+11 
521 4.355231e-04 5.377828e+07 2.402904e+11 
522 4.356665e-04 5.375106e+07 2.405937e+11 
523 4.358386e-04 5.371838e+07 2.409522e+11 
524 4.360450e-04 5.367922e+07 2.414239e+11 
525 4.362928e-04 5.363211e+07 2.419638e+11 
526 4.365901e-04 5.357556e+07 2.425936e+11 
527 4.369469e-04 5.350756e+07 2.433932e+11 
528 4.371609e-04 5.346677e+07 2.438459e+11 
529 4.372680e-04 5.344640e+07 2.440357e+11 
530 4.373750e-04 5.342600e+07 2.442469e+11 
531 4.375034e-04 5.340143e+07 2.444880e+11 
532 4.376576e-04 5.337202e+07 2.448242e+11 
533 4.378425e-04 5.333669e+07 2.452417e+11 
534 4.380644e-04 5.329415e+07 2.456481e+11 
535 4.383308e-04 5.324308e+07 2.462184e+11 
536 4.386504e-04 5.318167e+07 2.469663e+11 
537 4.390339e-04 5.310794e+07 2.477344e+11 
538 4.394941e-04 5.301950e+07 2.487132e+11 
539 4.397702e-04 5.296625e+07 2.492226e+11 
540 4.400464e-04 5.291304e+07 2.498191e+11 
541 4.403777e-04 5.284920e+07 2.504852e+11 
542 4.407753e-04 5.277190e+07 2.513221e+11 
543 4.410139e-04 5.272553e+07 2.518469e+11 
544 4.410288e-04 5.272255e+07 2.518741e+11 
545 4.410437e-04 5.271969e+07 2.518884e+11 
546 4.410616e-04 5.271613e+07 2.519177e+11 
547 4.410831e-04 5.271198e+07 2.519916e+11 
548 4.411089e-04 5.270694e+07 2.520405e+11 
549 4.411398e-04 5.270088e+07 2.521028e+11 
550 4.411769e-04 5.269371e+07 2.521811e+11 
551 4.412214e-04 5.268505e+07 2.522710e+11 
552 4.412749e-04 5.267468e+07 2.523841e+11 
553 4.413390e-04 5.266219e+07 2.525188e+11 
554 4.414159e-04 5.264722e+07 2.526910e+11 
555 4.415082e-04 5.262923e+07 2.528872e+11 
556 4.416190e-04 5.260755e+07 2.531408e+11 
557 4.417520e-04 5.258163e+07 2.534404e+11 
558 4.419115e-04 5.255047e+07 2.538087e+11 
559 4.421030e-04 5.251307e+07 2.542435e+11 
560 4.423327e-04 5.246798e+07 2.547530e+11 
561 4.426084e-04 5.241389e+07 2.553935e+11 
562 4.429392e-04 5.234888e+07 2.561882e+11 
563 4.433362e-04 5.227087e+07 2.571230e+11 
564 4.438125e-04 5.217704e+07 2.582686e+11 
565 4.443842e-04 5.206473e+07 2.596593e+11 
566 4.447272e-04 5.199713e+07 2.603098e+11 
567 4.448987e-04 5.196339e+07 2.605763e+11 
568 4.450702e-04 5.192956e+07 2.608970e+11 
569 4.452760e-04 5.188893e+07 2.613728e+11 
570 4.455229e-04 5.184008e+07 2.619666e+11 
571 4.458193e-04 5.178151e+07 2.626817e+11 
572 4.459971e-04 5.174641e+07 2.630757e+11 
573 4.460860e-04 5.172889e+07 2.632950e+11 
574 4.461749e-04 5.171136e+07 2.634993e+11 
575 4.462816e-04 5.169024e+07 2.637440e+11 
576 4.464096e-04 5.166496e+07 2.640106e+11 
577 4.465632e-04 5.163463e+07 2.643485e+11 
578 4.467476e-04 5.159816e+07 2.647892e+11 
579 4.469688e-04 5.155451e+07 2.653254e+11 
580 4.472343e-04 5.150225e+07 2.659693e+11 
581 4.475528e-04 5.143939e+07 2.667576e+11 
582 4.477439e-04 5.140173e+07 2.672343e+11 
583 4.479351e-04 5.136411e+07 2.676962e+11 
584 4.481644e-04 5.131883e+07 2.682679e+11 
585 4.483021e-04 5.129174e+07 2.685342e+11 
586 4.484397e-04 5.126452e+07 2.688223e+11 
587 4.486048e-04 5.123182e+07 2.692015e+11 
588 4.488030e-04 5.119264e+07 2.697089e+11 
589 4.490408e-04 5.114555e+07 2.703176e+11 
590 4.493261e-04 5.108898e+07 2.709900e+11 
591 4.496686e-04 5.102096e+07 2.717235e+11 
592 4.498740e-04 5.098014e+07 2.721396e+11 
593 4.500795e-04 5.093934e+07 2.725777e+11 
594 4.503261e-04 5.089036e+07 2.731450e+11 
595 4.506219e-04 5.083158e+07 2.738629e+11 
596 4.509770e-04 5.076085e+07 2.746764e+11 
597 4.514030e-04 5.067587e+07 2.756385e+11 
598 4.516586e-04 5.062501e+07 2.761553e+11 
599 4.519142e-04 5.057414e+07 2.767070e+11 
600 4.522210e-04 5.051311e+07 2.774432e+11 
601 4.525891e-04 5.043964e+07 2.782918e+11 
602 4.528100e-04 5.039560e+07 2.787920e+11 
603 4.529204e-04 5.037360e+07 2.790128e+11 
604 4.530308e-04 5.035148e+07 2.792501e+11 
605 4.531633e-04 5.032504e+07 2.795354e+11 
606 4.533224e-04 5.029322e+07 2.799198e+11 
607 4.535132e-04 5.025500e+07 2.803057e+11 
608 4.537422e-04 5.020916e+07 2.808540e+11 
609 4.540170e-04 5.015424e+07 2.814950e+11 
610 4.543467e-04 5.008837e+07 2.822770e+11 
611 4.547424e-04 5.000916e+07 2.832239e+11 
612 4.549798e-04 4.996165e+07 2.837791e+11 
613 4.550985e-04 4.993793e+07 2.840317e+11 
614 4.552172e-04 4.991423e+07 2.842928e+11 
615 4.553597e-04 4.988571e+07 2.845810e+11 
616 4.555306e-04 4.985147e+07 2.849765e+11 
617 4.557357e-04 4.981054e+07 2.854460e+11 
618 4.559819e-04 4.976141e+07 2.860063e+11 
619 4.562773e-04 4.970270e+07 2.867514e+11 
620 4.566317e-04 4.963206e+07 2.875744e+11 
621 4.568444e-04 4.958978e+07 2.880129e+11 
622 4.570571e-04 4.954741e+07 2.884620e+11 
623 4.573123e-04 4.949656e+07 2.890364e+11 
624 4.576185e-04 4.943553e+07 2.897116e+11 
625 4.579860e-04 4.936212e+07 2.905403e+11 
626 4.582065e-04 4.931817e+07 2.909859e+11 
627 4.583168e-04 4.929621e+07 2.912320e+11 
628 4.584270e-04 4.927418e+07 2.914614e+11 
629 4.585594e-04 4.924757e+07 2.917523e+11 
630 4.587181e-04 4.921570e+07 2.921166e+11 
631 4.589086e-04 4.917744e+07 2.925532e+11 
632 4.591372e-04 4.913163e+07 2.931172e+11 
633 4.594116e-04 4.907660e+07 2.937618e+11 
634 4.597408e-04 4.901064e+07 2.946309e+11 
635 4.601358e-04 4.893143e+07 2.956346e+11 
636 4.603729e-04 4.888407e+07 2.962019e+11 
637 4.606099e-04 4.883648e+07 2.967582e+11 
638 4.608943e-04 4.877948e+07 2.974837e+11 
639 4.612357e-04 4.871092e+07 2.982509e+11 
640 4.616452e-04 4.862881e+07 2.992343e+11 
641 4.621367e-04 4.853034e+07 3.004628e+11 
642 4.627266e-04 4.841177e+07 3.017925e+11 
643 4.630804e-04 4.834093e+07 3.024864e+11 
644 4.634343e-04 4.826981e+07 3.031171e+11 
645 4.638590e-04 4.818422e+07 3.039972e+11 
646 4.641138e-04 4.813298e+07 3.044966e+11 
647 4.642412e-04 4.810744e+07 3.046949e+11 
648 4.643686e-04 4.808182e+07 3.049537e+11 
649 4.645214e-04 4.805107e+07 3.053107e+11 
650 4.647049e-04 4.801405e+07 3.056926e+11 
651 4.649250e-04 4.796978e+07 3.061867e+11 
652 4.651892e-04 4.791657e+07 3.067764e+11 
653 4.655062e-04 4.785279e+07 3.075433e+11 
654 4.658866e-04 4.777634e+07 3.084720e+11 
655 4.661149e-04 4.773057e+07 3.089242e+11 
656 4.663431e-04 4.768478e+07 3.093732e+11 
657 4.664801e-04 4.765724e+07 3.096563e+11 
658 4.666170e-04 4.762973e+07 3.099686e+11 
659 4.667813e-04 4.759676e+07 3.103124e+11 
660 4.669786e-04 4.755710e+07 3.107242e+11 
661 4.672152e-04 4.750951e+07 3.112795e+11 
662 4.674992e-04 4.745276e+07 3.119193e+11 
663 4.678399e-04 4.738464e+07 3.126989e+11 
664 4.679422e-04 4.736423e+07 3.128691e+11 
665 4.680444e-04 4.734369e+07 3.129909e+11 
666 4.681671e-04 4.731924e+07 3.132566e+11 
667 4.683143e-04 4.728975e+07 3.134948e+11 
668 4.684909e-04 4.725441e+07 3.139091e+11 
669 4.687029e-04 4.721201e+07 3.144276e+11 
670 4.689573e-04 4.716113e+07 3.150225e+11 
671 4.692626e-04 4.710002e+07 3.157664e+11 
672 4.696289e-04 4.702661e+07 3.166813e+11 
673 4.698487e-04 4.698257e+07 3.171418e+11 
674 4.700684e-04 4.693827e+07 3.175709e+11 
675 4.702003e-04 4.691175e+07 3.177992e+11 
676 4.703322e-04 4.688522e+07 3.180704e+11 
677 4.704904e-04 4.685337e+07 3.183951e+11 
678 4.706803e-04 4.681524e+07 3.188258e+11 
679 4.709082e-04 4.676943e+07 3.193329e+11 
680 4.711817e-04 4.671449e+07 3.199286e+11 
681 4.713457e-04 4.668157e+07 3.202701e+11 
682 4.715098e-04 4.664859e+07 3.206207e+11 
683 4.717067e-04 4.660913e+07 3.210501e+11 
684 4.719429e-04 4.656170e+07 3.215742e+11 
685 4.720847e-04 4.653333e+07 3.218838e+11 
686 4.721556e-04 4.651913e+07 3.219970e+11 
687 4.722264e-04 4.650497e+07 3.221523e+11 
688 4.723115e-04 4.648785e+07 3.223143e+11 
689 4.724136e-04 4.646746e+07 3.225249e+11 
690 4.725360e-04 4.644295e+07 3.227814e+11 
691 4.726830e-04 4.641363e+07 3.230902e+11 
692 4.728594e-04 4.637847e+07 3.234459e+11 
693 4.730710e-04 4.633643e+07 3.239145e+11 
694 4.733250e-04 4.628582e+07 3.244970e+11 
695 4.736298e-04 4.622520e+07 3.250954e+11 
696 4.739955e-04 4.615232e+07 3.258625e+11 
697 4.741052e-04 4.613054e+07 3.260201e+11 
698 4.742149e-04 4.610869e+07 3.262006e+11 
699 4.743466e-04 4.608243e+07 3.264524e+11 
700 4.745045e-04 4.605100e+07 3.267540e+11 
701 4.746941e-04 4.601332e+07 3.271707e+11 
702 4.748079e-04 4.599068e+07 3.273976e+11 
703 4.749216e-04 4.596809e+07 3.276239e+11 
704 4.750581e-04 4.594102e+07 3.278917e+11 
705 4.752219e-04 4.590866e+07 3.282383e+11 
706 4.754185e-04 4.586985e+07 3.286562e+11 
707 4.756544e-04 4.582338e+07 3.291864e+11 
708 4.757959e-04 4.579559e+07 3.294576e+11 
709 4.759374e-04 4.576775e+07 3.297688e+11 
710 4.761073e-04 4.573436e+07 3.301222e+11 
711 4.763111e-04 4.569440e+07 3.305175e+11 
712 4.765556e-04 4.564643e+07 3.309352e+11 
713 4.767023e-04 4.561766e+07 3.311508e+11 
714 4.768491e-04 4.558891e+07 3.314110e+11 
715 4.769371e-04 4.557172e+07 3.315614e+11 
716 4.770252e-04 4.555455e+07 3.317073e+11 
717 4.771308e-04 4.553391e+07 3.318988e+11 
718 4.772576e-04 4.550923e+07 3.321018e+11 
719 4.774097e-04 4.547969e+07 3.323785e+11 
720 4.775923e-04 4.544428e+07 3.327452e+11 
721 4.778113e-04 4.540187e+07 3.332222e+11 
722 4.780742e-04 4.535089e+07 3.337954e+11 
723 4.783897e-04 4.528992e+07 3.343861e+11 
724 4.785790e-04 4.525340e+07 3.347546e+11 
725 4.787683e-04 4.521702e+07 3.350469e+11 
726 4.789954e-04 4.517333e+07 3.354000e+11 
727 4.792679e-04 4.512097e+07 3.359794e+11 
728 4.795950e-04 4.505812e+07 3.367015e+11 
729 4.797913e-04 4.502040e+07 3.370405e+11 
730 4.799875e-04 4.498266e+07 3.374060e+11 
731 4.801053e-04 4.495999e+07 3.376103e+11 
732 4.802230e-04 4.493746e+07 3.378116e+11 
733 4.803643e-04 4.491030e+07 3.380789e+11 
734 4.805339e-04 4.487775e+07 3.384400e+11 
735 4.807373e-04 4.483884e+07 3.388492e+11 
736 4.809815e-04 4.479202e+07 3.392911e+11 
737 4.812745e-04 4.473574e+07 3.398525e+11 
738 4.814503e-04 4.470208e+07 3.401279e+11 
739 4.816261e-04 4.466838e+07 3.404160e+11 
740 4.818370e-04 4.462790e+07 3.408071e+11 
741 4.820902e-04 4.457942e+07 3.412957e+11 
742 4.823939e-04 4.452133e+07 3.418360e+11 
743 4.824053e-04 4.451912e+07 3.418385e+11 
744 4.824167e-04 4.451686e+07 3.418488e+11 
745 4.824304e-04 4.451421e+07 3.418608e+11 
746 4.824468e-04 4.451112e+07 3.418772e+11 
747 4.824665e-04 4.450732e+07 3.419085e+11 
748 4.824901e-04 4.450281e+07 3.419427e+11 
749 4.825184e-04 4.449733e+07 3.419868e+11 
750 4.825524e-04 4.449086e+07 3.420439e+11 
751 4.825933e-04 4.448306e+07 3.421200e+11 
752 4.826422e-04 4.447360e+07 3.422205e+11 
753 4.827010e-04 4.446237e+07 3.423495e+11 
754 4.827716e-04 4.444889e+07 3.424726e+11 
755 4.828562e-04 4.443267e+07 3.425999e+11 
756 4.829578e-04 4.441340e+07 3.427696e+11 
757 4.830796e-04 4.439019e+07 3.429961e+11 
758 4.832259e-04 4.436234e+07 3.432245e+11 
759 4.834014e-04 4.432906e+07 3.435365e+11 
760 4.836120e-04 4.428918e+07 3.439322e+11 
761 4.837384e-04 4.426531e+07 3.441172e+11 
762 4.838648e-04 4.424146e+07 3.443002e+11 
763 4.840164e-04 4.421280e+07 3.445609e+11 
764 4.841074e-04 4.419579e+07 3.447189e+11 
765 4.841984e-04 4.417861e+07 3.449075e+11 
766 4.843075e-04 4.415817e+07 3.450663e+11 
767 4.844386e-04 4.413366e+07 3.452954e+11 
768 4.845958e-04 4.410432e+07 3.455775e+11 
769 4.847844e-04 4.406914e+07 3.459212e+11 
770 4.850108e-04 4.402685e+07 3.463898e+11 
771 4.852825e-04 4.397630e+07 3.469935e+11 
772 4.856085e-04 4.391581e+07 3.476400e+11 
773 4.858041e-04 4.387972e+07 3.479380e+11 
774 4.859997e-04 4.384352e+07 3.482087e+11 
775 4.862345e-04 4.380023e+07 3.486185e+11 
776 4.865161e-04 4.374826e+07 3.490836e+11 
777 4.868541e-04 4.368623e+07 3.497449e+11 
778 4.870569e-04 4.364912e+07 3.499299e+11 
779 4.871583e-04 4.363064e+07 3.499677e+11 
780 4.872598e-04 4.361213e+07 3.500911e+11 
781 4.873814e-04 4.358995e+07 3.502469e+11 
782 4.875275e-04 4.356343e+07 3.504606e+11 
783 4.877027e-04 4.353169e+07 3.506565e+11 
784 4.878078e-04 4.351282e+07 3.507700e+11 
785 4.879129e-04 4.349385e+07 3.509204e+11 
786 4.880391e-04 4.347100e+07 3.511257e+11 
787 4.881905e-04 4.344377e+07 3.513593e+11 
788 4.883722e-04 4.341093e+07 3.515864e+11 
789 4.885902e-04 4.337165e+07 3.519766e+11 
