# Step Strain Stress Density
342 9.272951e-04 6.400943e+07 7.861159e+12 
343 9.302951e-04 6.412700e+07 7.895728e+12 
344 9.332951e-04 6.421751e+07 7.933923e+12 
345 9.362951e-04 6.431654e+07 7.972725e+12 
346 9.392951e-04 6.441062e+07 8.005480e+12 
347 9.422951e-04 6.445502e+07 8.003863e+12 
348 9.452951e-04 6.452589e+07 8.035112e+12 
349 9.482951e-04 6.458494e+07 8.069269e+12 
350 9.512951e-04 6.464944e+07 8.103184e+12 
351 9.542951e-04 6.473004e+07 8.142201e+12 
352 9.572951e-04 6.481577e+07 8.165009e+12 
353 9.602951e-04 6.489432e+07 8.197180e+12 
354 9.632951e-04 6.497640e+07 8.230329e+12 
355 9.662951e-04 6.505941e+07 8.263693e+12 
356 9.692951e-04 6.513424e+07 8.300051e+12 
357 9.722951e-04 6.521797e+07 8.336492e+12 
358 9.752951e-04 6.531431e+07 8.372851e+12 
359 9.782951e-04 6.540654e+07 8.407000e+12 
360 9.812951e-04 6.549418e+07 8.443574e+12 
361 9.842951e-04 6.558843e+07 8.475552e+12 
362 9.872951e-04 6.570240e+07 8.512966e+12 
363 9.902951e-04 6.582720e+07 8.535199e+12 
364 9.932951e-04 6.591965e+07 8.566831e+12 
365 9.962951e-04 6.602337e+07 8.599662e+12 
366 9.992951e-04 6.613967e+07 8.630049e+12 
367 1.002295e-03 6.626497e+07 8.659235e+12 
368 1.005295e-03 6.638946e+07 8.690667e+12 
369 1.008295e-03 6.653011e+07 8.720242e+12 
370 1.011295e-03 6.665350e+07 8.753194e+12 
371 1.014295e-03 6.680805e+07 8.779913e+12 
372 1.017295e-03 6.694235e+07 8.807719e+12 
373 1.020295e-03 6.706631e+07 8.834340e+12 
374 1.023295e-03 6.717928e+07 8.867697e+12 
375 1.026295e-03 6.728912e+07 8.902312e+12 
376 1.029295e-03 6.739390e+07 8.937378e+12 
377 1.032295e-03 6.751686e+07 8.967332e+12 
378 1.035295e-03 6.763418e+07 9.000427e+12 
379 1.038295e-03 6.775526e+07 9.030925e+12 
380 1.041295e-03 6.786285e+07 9.059927e+12 
381 1.044295e-03 6.797235e+07 9.094491e+12 
382 1.047295e-03 6.807071e+07 9.133294e+12 
383 1.050295e-03 6.819651e+07 9.169228e+12 
384 1.053295e-03 6.831610e+07 9.209487e+12 
385 1.056295e-03 6.843598e+07 9.207958e+12 
386 1.059295e-03 6.857526e+07 9.239222e+12 
387 1.062295e-03 6.871264e+07 9.228931e+12 
388 1.065295e-03 6.883184e+07 9.254507e+12 
389 1.068295e-03 6.894651e+07 9.283633e+12 
390 1.071295e-03 6.906113e+07 9.314870e+12 
391 1.074295e-03 6.917567e+07 9.345634e+12 
392 1.077295e-03 6.929163e+07 9.377991e+12 
393 1.080295e-03 6.939786e+07 9.409844e+12 
394 1.083295e-03 6.951496e+07 9.439192e+12 
395 1.086295e-03 6.964400e+07 9.471383e+12 
396 1.089295e-03 6.975361e+07 9.507742e+12 
397 1.092295e-03 6.987263e+07 9.538592e+12 
398 1.095295e-03 6.997164e+07 9.574121e+12 
399 1.098295e-03 7.004452e+07 9.594726e+12 
400 1.101295e-03 7.013153e+07 9.630785e+12 
401 1.104295e-03 7.022906e+07 9.619242e+12 
402 1.107295e-03 7.031483e+07 9.645917e+12 
403 1.110295e-03 7.040477e+07 9.611361e+12 
404 1.113295e-03 7.047194e+07 9.639672e+12 
405 1.116295e-03 7.054172e+07 9.669654e+12 
406 1.119295e-03 7.060127e+07 9.652055e+12 
407 1.122295e-03 7.065347e+07 9.672821e+12 
408 1.125295e-03 7.071044e+07 9.695377e+12 
409 1.128295e-03 7.079753e+07 9.719038e+12 
410 1.131295e-03 7.086469e+07 9.744581e+12 
411 1.134295e-03 7.093547e+07 9.762718e+12 
412 1.137295e-03 7.097932e+07 9.790988e+12 
413 1.140295e-03 7.103363e+07 9.773345e+12 
414 1.143295e-03 7.108578e+07 9.735061e+12 
415 1.146295e-03 7.116739e+07 9.744568e+12 
416 1.149295e-03 7.122911e+07 9.763640e+12 
417 1.152295e-03 7.130354e+07 9.779889e+12 
418 1.155295e-03 7.138200e+07 9.802553e+12 
419 1.158295e-03 7.145746e+07 9.826607e+12 
420 1.161295e-03 7.154595e+07 9.848951e+12 
421 1.164295e-03 7.163127e+07 9.874731e+12 
422 1.167295e-03 7.171148e+07 9.899432e+12 
423 1.170295e-03 7.181423e+07 9.918312e+12 
424 1.173295e-03 7.191333e+07 9.939129e+12 
425 1.176295e-03 7.201644e+07 9.963702e+12 
426 1.179295e-03 7.212200e+07 9.990620e+12 
427 1.182295e-03 7.222479e+07 1.001480e+13 
428 1.185295e-03 7.233267e+07 1.004378e+13 
429 1.188295e-03 7.244564e+07 1.007239e+13 
430 1.191295e-03 7.255914e+07 1.010254e+13 
431 1.194295e-03 7.269588e+07 1.012755e+13 
