strain,screw_percent,mixed_percent,edge_percent
3.387294999999999803e-03,7.523264044667419626e+01,1.442867861091804826e+01,1.033868094240775370e+01
3.390295000000000201e-03,7.520288899389707638e+01,1.445054467832183320e+01,1.034656632778109930e+01
3.393295000000000165e-03,7.518387959481574967e+01,1.449687034985604761e+01,1.031925005532820094e+01
3.396295000000000130e-03,7.511083589819939732e+01,1.473830408949491755e+01,1.015086001230568513e+01
3.399295000000000094e-03,7.511096209059752482e+01,1.470723993796120688e+01,1.018179797144126653e+01
3.402295000000000059e-03,7.512568732425941676e+01,1.470890129729632889e+01,1.016541137844425968e+01
3.405295000000000023e-03,7.512319499523172794e+01,1.463323444733251932e+01,1.024357055743574918e+01
3.408294999999999988e-03,7.499928652996831602e+01,1.477524294586189413e+01,1.022547052416980229e+01
3.411294999999999952e-03,7.507586250748103396e+01,1.469062842633385735e+01,1.023350906618513179e+01
3.414294999999999917e-03,7.514922431553917193e+01,1.465030093848115911e+01,1.020047474597967785e+01
3.417294999999999881e-03,7.511397406253284714e+01,1.462320405344342156e+01,1.026282188402374196e+01
3.420294999999999846e-03,7.509104958847977684e+01,1.461570808024320911e+01,1.029324233127700516e+01
3.423294999999999810e-03,7.511481282886997235e+01,1.461641158425033105e+01,1.026877558687969128e+01
3.426295000000000208e-03,7.510196984752330707e+01,1.461262541643641022e+01,1.028540473604026495e+01
3.429295000000000173e-03,7.502386785184741314e+01,1.461717042629878804e+01,1.035896172185380593e+01
3.432295000000000137e-03,7.506651717721560146e+01,1.455545776333463337e+01,1.037802505944978115e+01
3.435295000000000102e-03,7.494287778386787124e+01,1.469610477576382124e+01,1.036101744036831285e+01
3.438295000000000066e-03,7.489203339529549908e+01,1.477465791504904047e+01,1.033330868965547111e+01
3.441295000000000031e-03,7.495221321244468982e+01,1.473218989462634987e+01,1.031559689292895854e+01
3.444294999999999995e-03,7.493976393621481691e+01,1.464975644291165224e+01,1.041047962087352374e+01
3.447294999999999960e-03,7.499927861288111330e+01,1.459632364547620398e+01,1.040439774164268982e+01
3.450294999999999924e-03,7.492492474810066483e+01,1.465909987027088945e+01,1.041597538162845638e+01
3.453294999999999889e-03,7.491832473106427415e+01,1.470367471426669148e+01,1.037800055466904858e+01
3.456294999999999853e-03,7.491043474999095508e+01,1.470414775337007995e+01,1.038541749663896674e+01
3.459294999999999818e-03,7.495805545542415871e+01,1.469092643123731889e+01,1.035101811333852417e+01
3.462295000000000216e-03,7.490513727245759412e+01,1.476987911667296238e+01,1.032498361086943817e+01
3.465295000000000181e-03,7.482240961025695469e+01,1.483668443374440393e+01,1.034090595599863427e+01
3.468295000000000145e-03,7.477275319526785324e+01,1.490717768168503987e+01,1.032006912304712287e+01
3.471295000000000110e-03,7.475276776232806242e+01,1.498637030245308743e+01,1.026086193521885903e+01
3.474295000000000074e-03,7.467830730265333727e+01,1.506276330178673639e+01,1.025892939555991923e+01
3.477295000000000039e-03,7.467042916627427473e+01,1.500034780513426469e+01,1.032922302859145347e+01
3.480295000000000003e-03,7.467238576393189931e+01,1.506489665807016998e+01,1.026271757799793072e+01
3.483294999999999968e-03,7.466920987110567864e+01,1.499997748332266490e+01,1.033081264557165824e+01
