# Step Strain Stress Density
517 1.452295e-03 7.725391e+07 1.280479e+13 
518 1.455295e-03 7.723791e+07 1.284858e+13 
519 1.458295e-03 7.721084e+07 1.289064e+13 
520 1.461295e-03 7.721584e+07 1.293018e+13 
521 1.464295e-03 7.721730e+07 1.297237e+13 
522 1.467295e-03 7.720669e+07 1.301341e+13 
523 1.470295e-03 7.720434e+07 1.300945e+13 
524 1.473295e-03 7.722920e+07 1.304477e+13 
525 1.476295e-03 7.723755e+07 1.307769e+13 
526 1.479295e-03 7.726327e+07 1.311312e+13 
527 1.482295e-03 7.726908e+07 1.314321e+13 
528 1.485295e-03 7.727096e+07 1.317672e+13 
529 1.488295e-03 7.727400e+07 1.321606e+13 
530 1.491295e-03 7.728070e+07 1.325428e+13 
531 1.494295e-03 7.731342e+07 1.329179e+13 
532 1.497295e-03 7.734599e+07 1.333522e+13 
533 1.500295e-03 7.737124e+07 1.337387e+13 
534 1.503295e-03 7.738955e+07 1.337548e+13 
535 1.506295e-03 7.743076e+07 1.340998e+13 
536 1.509295e-03 7.748714e+07 1.344472e+13 
537 1.512295e-03 7.754629e+07 1.347724e+13 
538 1.515295e-03 7.760123e+07 1.350746e+13 
539 1.518295e-03 7.765177e+07 1.353511e+13 
540 1.521295e-03 7.767157e+07 1.356368e+13 
541 1.524295e-03 7.768339e+07 1.355335e+13 
542 1.527295e-03 7.770260e+07 1.358497e+13 
543 1.530295e-03 7.770347e+07 1.360356e+13 
544 1.533295e-03 7.772005e+07 1.363092e+13 
545 1.536295e-03 7.775322e+07 1.365120e+13 
546 1.539295e-03 7.778197e+07 1.367883e+13 
547 1.542295e-03 7.782398e+07 1.370945e+13 
548 1.545295e-03 7.787776e+07 1.374130e+13 
549 1.548295e-03 7.794002e+07 1.377043e+13 
550 1.551295e-03 7.801001e+07 1.379602e+13 
551 1.554295e-03 7.808133e+07 1.381223e+13 
552 1.557295e-03 7.812437e+07 1.382176e+13 
553 1.560295e-03 7.817067e+07 1.384799e+13 
554 1.563295e-03 7.821377e+07 1.387978e+13 
555 1.566295e-03 7.825093e+07 1.391594e+13 
556 1.569295e-03 7.826537e+07 1.394623e+13 
557 1.572295e-03 7.828665e+07 1.398116e+13 
558 1.575295e-03 7.829289e+07 1.398607e+13 
559 1.578295e-03 7.829781e+07 1.401596e+13 
560 1.581295e-03 7.830344e+07 1.405097e+13 
561 1.584295e-03 7.832724e+07 1.408080e+13 
562 1.587295e-03 7.834871e+07 1.411675e+13 
563 1.590295e-03 7.837230e+07 1.415048e+13 
564 1.593295e-03 7.841110e+07 1.418109e+13 
565 1.596295e-03 7.845209e+07 1.421305e+13 
566 1.599295e-03 7.850393e+07 1.424399e+13 
567 1.602295e-03 7.855712e+07 1.428058e+13 
568 1.605295e-03 7.861604e+07 1.431091e+13 
569 1.608295e-03 7.865108e+07 1.430547e+13 
570 1.611295e-03 7.868326e+07 1.433497e+13 
571 1.614295e-03 7.872779e+07 1.436428e+13 
572 1.617295e-03 7.879783e+07 1.438983e+13 
573 1.620295e-03 7.886530e+07 1.441602e+13 
574 1.623295e-03 7.893250e+07 1.444675e+13 
575 1.626295e-03 7.900824e+07 1.447678e+13 
576 1.629295e-03 7.906348e+07 1.450199e+13 
577 1.632295e-03 7.911977e+07 1.448003e+13 
578 1.635295e-03 7.917309e+07 1.450017e+13 
579 1.638295e-03 7.921413e+07 1.452347e+13 
580 1.641295e-03 7.924426e+07 1.454041e+13 
581 1.644295e-03 7.926531e+07 1.456605e+13 
582 1.647295e-03 7.929029e+07 1.457962e+13 
583 1.650295e-03 7.932534e+07 1.460082e+13 
584 1.653295e-03 7.934910e+07 1.462448e+13 
585 1.656295e-03 7.936631e+07 1.465823e+13 
586 1.659295e-03 7.937626e+07 1.469193e+13 
587 1.662295e-03 7.940460e+07 1.472655e+13 
588 1.665295e-03 7.944845e+07 1.475663e+13 
589 1.668295e-03 7.950171e+07 1.475005e+13 
590 1.671295e-03 7.956135e+07 1.475018e+13 
591 1.674295e-03 7.960711e+07 1.475887e+13 
592 1.677295e-03 7.967188e+07 1.477972e+13 
593 1.680295e-03 7.972427e+07 1.480706e+13 
594 1.683295e-03 7.979766e+07 1.483072e+13 
595 1.686295e-03 7.987563e+07 1.485211e+13 
596 1.689295e-03 7.997832e+07 1.487571e+13 
597 1.692295e-03 8.008009e+07 1.490102e+13 
598 1.695295e-03 8.020107e+07 1.492428e+13 
599 1.698295e-03 8.029978e+07 1.493980e+13 
600 1.701295e-03 8.038699e+07 1.496299e+13 
601 1.704295e-03 8.048986e+07 1.498389e+13 
602 1.707295e-03 8.059660e+07 1.500568e+13 
603 1.710295e-03 8.069184e+07 1.501696e+13 
604 1.713295e-03 8.077654e+07 1.503666e+13 
605 1.716295e-03 8.086114e+07 1.506174e+13 
606 1.719295e-03 8.094481e+07 1.508640e+13 
607 1.722295e-03 8.102119e+07 1.511386e+13 
608 1.725295e-03 8.110103e+07 1.514013e+13 
609 1.728295e-03 8.117753e+07 1.516882e+13 
610 1.731295e-03 8.123646e+07 1.516268e+13 
611 1.734295e-03 8.129431e+07 1.518817e+13 
612 1.737295e-03 8.135996e+07 1.521278e+13 
613 1.740295e-03 8.141575e+07 1.523592e+13 
614 1.743295e-03 8.147487e+07 1.526255e+13 
615 1.746295e-03 8.152405e+07 1.526503e+13 
616 1.749295e-03 8.157602e+07 1.527800e+13 
617 1.752295e-03 8.162952e+07 1.530453e+13 
618 1.755295e-03 8.166573e+07 1.530819e+13 
619 1.758295e-03 8.169886e+07 1.532628e+13 
620 1.761295e-03 8.171344e+07 1.534448e+13 
621 1.764295e-03 8.171344e+07 1.536251e+13 
622 1.767295e-03 8.171651e+07 1.539101e+13 
623 1.770295e-03 8.170859e+07 1.538043e+13 
624 1.773295e-03 8.173583e+07 1.540469e+13 
625 1.776295e-03 8.177210e+07 1.542773e+13 
626 1.779295e-03 8.181662e+07 1.545118e+13 
627 1.782295e-03 8.186752e+07 1.547537e+13 
628 1.785295e-03 8.191762e+07 1.546934e+13 
629 1.788295e-03 8.196753e+07 1.545894e+13 
630 1.791295e-03 8.202971e+07 1.547442e+13 
631 1.794295e-03 8.208733e+07 1.549768e+13 
632 1.797295e-03 8.215094e+07 1.552396e+13 
633 1.800295e-03 8.221753e+07 1.554599e+13 
634 1.803295e-03 8.228137e+07 1.557288e+13 
635 1.806295e-03 8.234630e+07 1.559956e+13 
636 1.809295e-03 8.242734e+07 1.562592e+13 
637 1.812295e-03 8.251028e+07 1.565139e+13 
638 1.815295e-03 8.259273e+07 1.567828e+13 
639 1.818295e-03 8.267360e+07 1.570317e+13 
640 1.821295e-03 8.275154e+07 1.572163e+13 
641 1.824295e-03 8.284634e+07 1.574686e+13 
642 1.827295e-03 8.292009e+07 1.577415e+13 
643 1.830295e-03 8.298061e+07 1.579872e+13 
644 1.833295e-03 8.304527e+07 1.581973e+13 
645 1.836295e-03 8.311676e+07 1.584887e+13 
646 1.839295e-03 8.319392e+07 1.587693e+13 
647 1.842295e-03 8.327689e+07 1.590293e+13 
648 1.845295e-03 8.336919e+07 1.592953e+13 
649 1.848295e-03 8.346730e+07 1.595440e+13 
650 1.851295e-03 8.355949e+07 1.598100e+13 
651 1.854295e-03 8.363285e+07 1.599356e+13 
652 1.857295e-03 8.371667e+07 1.601913e+13 
653 1.860295e-03 8.380851e+07 1.604678e+13 
654 1.863295e-03 8.390881e+07 1.607742e+13 
655 1.866295e-03 8.399523e+07 1.610353e+13 
656 1.869295e-03 8.405636e+07 1.613551e+13 
657 1.872295e-03 8.413045e+07 1.617157e+13 
658 1.875295e-03 8.420398e+07 1.618735e+13 
659 1.878295e-03 8.428823e+07 1.622028e+13 
660 1.881295e-03 8.436135e+07 1.625190e+13 
661 1.884295e-03 8.443083e+07 1.629022e+13 
662 1.887295e-03 8.449354e+07 1.626510e+13 
663 1.890295e-03 8.454442e+07 1.629405e+13 
664 1.893295e-03 8.460215e+07 1.632928e+13 
665 1.896295e-03 8.464876e+07 1.635560e+13 
666 1.899295e-03 8.471250e+07 1.638170e+13 
667 1.902295e-03 8.476705e+07 1.641462e+13 
668 1.905295e-03 8.482533e+07 1.644156e+13 
669 1.908295e-03 8.488124e+07 1.647886e+13 
670 1.911295e-03 8.490933e+07 1.650082e+13 
671 1.914295e-03 8.489913e+07 1.650867e+13 
672 1.917295e-03 8.488487e+07 1.652188e+13 
673 1.920295e-03 8.489823e+07 1.653950e+13 
674 1.923295e-03 8.490004e+07 1.657581e+13 
675 1.926295e-03 8.489596e+07 1.660845e+13 
676 1.929295e-03 8.491039e+07 1.663318e+13 
677 1.932295e-03 8.492147e+07 1.666726e+13 
678 1.935295e-03 8.490891e+07 1.669012e+13 
679 1.938295e-03 8.488543e+07 1.672801e+13 
680 1.941295e-03 8.485789e+07 1.676931e+13 
681 1.944295e-03 8.481930e+07 1.681443e+13 
682 1.947295e-03 8.478322e+07 1.680797e+13 
683 1.950295e-03 8.476680e+07 1.684917e+13 
684 1.953295e-03 8.477523e+07 1.687540e+13 
685 1.956295e-03 8.478408e+07 1.690363e+13 
686 1.959295e-03 8.480544e+07 1.693868e+13 
687 1.962295e-03 8.482283e+07 1.697131e+13 
688 1.965295e-03 8.481944e+07 1.697551e+13 
689 1.968295e-03 8.480971e+07 1.699767e+13 
690 1.971295e-03 8.479549e+07 1.703446e+13 
691 1.974295e-03 8.476891e+07 1.706354e+13 
692 1.977295e-03 8.473537e+07 1.710244e+13 
693 1.980295e-03 8.468699e+07 1.713902e+13 
694 1.983295e-03 8.463631e+07 1.708293e+13 
695 1.986295e-03 8.457417e+07 1.712132e+13 
696 1.989295e-03 8.449912e+07 1.716384e+13 
697 1.992295e-03 8.444146e+07 1.719280e+13 
698 1.995295e-03 8.437889e+07 1.723130e+13 
699 1.998295e-03 8.432122e+07 1.726696e+13 
700 2.001295e-03 8.425644e+07 1.730542e+13 
701 2.004295e-03 8.419966e+07 1.734968e+13 
702 2.007295e-03 8.413929e+07 1.738592e+13 
703 2.010295e-03 8.406622e+07 1.743253e+13 
704 2.013295e-03 8.400773e+07 1.746786e+13 
705 2.016295e-03 8.394412e+07 1.749118e+13 
706 2.019295e-03 8.389242e+07 1.753364e+13 
707 2.022295e-03 8.384803e+07 1.754875e+13 
708 2.025295e-03 8.381848e+07 1.758085e+13 
709 2.028295e-03 8.379390e+07 1.761181e+13 
710 2.031295e-03 8.375579e+07 1.765072e+13 
711 2.034295e-03 8.372060e+07 1.768532e+13 
712 2.037295e-03 8.367695e+07 1.772425e+13 
713 2.040295e-03 8.366656e+07 1.775028e+13 
714 2.043295e-03 8.364830e+07 1.778310e+13 
715 2.046295e-03 8.365212e+07 1.781479e+13 
716 2.049295e-03 8.365939e+07 1.784047e+13 
717 2.052295e-03 8.368292e+07 1.787374e+13 
718 2.055295e-03 8.371006e+07 1.790669e+13 
719 2.058295e-03 8.373467e+07 1.793504e+13 
720 2.061295e-03 8.374659e+07 1.797229e+13 
721 2.064295e-03 8.376599e+07 1.801008e+13 
722 2.067295e-03 8.379641e+07 1.804660e+13 
723 2.070295e-03 8.380324e+07 1.803590e+13 
724 2.073295e-03 8.379866e+07 1.805642e+13 
725 2.076295e-03 8.380589e+07 1.809259e+13 
726 2.079295e-03 8.382718e+07 1.812280e+13 
727 2.082295e-03 8.383725e+07 1.815815e+13 
728 2.085295e-03 8.387680e+07 1.819087e+13 
729 2.088295e-03 8.392014e+07 1.822884e+13 
730 2.091295e-03 8.395508e+07 1.826609e+13 
731 2.094295e-03 8.397890e+07 1.828673e+13 
732 2.097295e-03 8.397054e+07 1.823116e+13 
733 2.100295e-03 8.397245e+07 1.826100e+13 
734 2.103295e-03 8.397514e+07 1.829599e+13 
735 2.106295e-03 8.397713e+07 1.829707e+13 
736 2.109295e-03 8.399497e+07 1.832135e+13 
737 2.112295e-03 8.402649e+07 1.835253e+13 
738 2.115295e-03 8.404883e+07 1.838260e+13 
739 2.118295e-03 8.407045e+07 1.841419e+13 
740 2.121295e-03 8.410634e+07 1.842883e+13 
741 2.124295e-03 8.413271e+07 1.840891e+13 
742 2.127295e-03 8.414023e+07 1.842906e+13 
743 2.130295e-03 8.417006e+07 1.844934e+13 
744 2.133295e-03 8.418119e+07 1.843338e+13 
745 2.136295e-03 8.418885e+07 1.844742e+13 
746 2.139295e-03 8.418334e+07 1.846373e+13 
747 2.142295e-03 8.419476e+07 1.849097e+13 
748 2.145295e-03 8.419215e+07 1.850360e+13 
749 2.148295e-03 8.418513e+07 1.851013e+13 
750 2.151295e-03 8.417173e+07 1.850923e+13 
751 2.154295e-03 8.410721e+07 1.852926e+13 
752 2.157295e-03 8.404308e+07 1.850803e+13 
753 2.160295e-03 8.399392e+07 1.834267e+13 
754 2.163295e-03 8.392567e+07 1.832307e+13 
755 2.166295e-03 8.385838e+07 1.820372e+13 
756 2.169295e-03 8.377085e+07 1.819371e+13 
757 2.172295e-03 8.368923e+07 1.820768e+13 
758 2.175295e-03 8.362283e+07 1.823369e+13 
759 2.178295e-03 8.357244e+07 1.819901e+13 
760 2.181295e-03 8.354543e+07 1.820412e+13 
761 2.184295e-03 8.351032e+07 1.821254e+13 
762 2.187295e-03 8.347021e+07 1.823645e+13 
763 2.190295e-03 8.341558e+07 1.826005e+13 
764 2.193295e-03 8.336206e+07 1.830132e+13 
765 2.196295e-03 8.333898e+07 1.831805e+13 
766 2.199295e-03 8.330555e+07 1.836034e+13 
767 2.202295e-03 8.330613e+07 1.839301e+13 
768 2.205295e-03 8.332315e+07 1.840911e+13 
769 2.208295e-03 8.331901e+07 1.843366e+13 
770 2.211295e-03 8.332415e+07 1.846456e+13 
771 2.214295e-03 8.333497e+07 1.850307e+13 
772 2.217295e-03 8.335603e+07 1.850945e+13 
773 2.220295e-03 8.339471e+07 1.852992e+13 
774 2.223295e-03 8.341239e+07 1.850019e+13 
775 2.226295e-03 8.342325e+07 1.849320e+13 
776 2.229295e-03 8.345931e+07 1.836055e+13 
777 2.232295e-03 8.347936e+07 1.832405e+13 
778 2.235295e-03 8.347569e+07 1.830833e+13 
779 2.238295e-03 8.347022e+07 1.833286e+13 
780 2.241295e-03 8.346595e+07 1.834281e+13 
781 2.244295e-03 8.347497e+07 1.837216e+13 
782 2.247295e-03 8.348715e+07 1.838811e+13 
783 2.250295e-03 8.351072e+07 1.839452e+13 
784 2.253295e-03 8.353590e+07 1.840498e+13 
785 2.256295e-03 8.355185e+07 1.841317e+13 
786 2.259295e-03 8.358128e+07 1.842299e+13 
787 2.262295e-03 8.359774e+07 1.843585e+13 
788 2.265295e-03 8.363642e+07 1.845439e+13 
789 2.268295e-03 8.368388e+07 1.847512e+13 
790 2.271295e-03 8.371986e+07 1.849044e+13 
791 2.274295e-03 8.376812e+07 1.850760e+13 
792 2.277295e-03 8.379455e+07 1.850775e+13 
793 2.280295e-03 8.382918e+07 1.852707e+13 
794 2.283295e-03 8.387314e+07 1.852348e+13 
795 2.286295e-03 8.390904e+07 1.852499e+13 
796 2.289295e-03 8.393585e+07 1.854597e+13 
797 2.292295e-03 8.397748e+07 1.856930e+13 
798 2.295295e-03 8.401711e+07 1.860324e+13 
799 2.298295e-03 8.407106e+07 1.863230e+13 
800 2.301295e-03 8.413847e+07 1.866032e+13 
801 2.304295e-03 8.421301e+07 1.866845e+13 
802 2.307295e-03 8.430230e+07 1.868122e+13 
803 2.310295e-03 8.439767e+07 1.869610e+13 
804 2.313295e-03 8.450531e+07 1.871658e+13 
805 2.316295e-03 8.460446e+07 1.872559e+13 
806 2.319295e-03 8.470259e+07 1.874466e+13 
807 2.322295e-03 8.481631e+07 1.876553e+13 
808 2.325295e-03 8.493877e+07 1.878494e+13 
809 2.328295e-03 8.503793e+07 1.879438e+13 
810 2.331295e-03 8.513392e+07 1.881094e+13 
811 2.334295e-03 8.522220e+07 1.883667e+13 
812 2.337295e-03 8.532233e+07 1.885545e+13 
813 2.340295e-03 8.539954e+07 1.888477e+13 
814 2.343295e-03 8.547278e+07 1.891802e+13 
815 2.346295e-03 8.555776e+07 1.893591e+13 
816 2.349295e-03 8.563957e+07 1.896487e+13 
817 2.352295e-03 8.573211e+07 1.898310e+13 
818 2.355295e-03 8.582206e+07 1.901239e+13 
819 2.358295e-03 8.591112e+07 1.903672e+13 
820 2.361295e-03 8.599641e+07 1.906369e+13 
821 2.364295e-03 8.605749e+07 1.908999e+13 
822 2.367295e-03 8.612454e+07 1.911993e+13 
823 2.370295e-03 8.617527e+07 1.908668e+13 
824 2.373295e-03 8.622431e+07 1.909559e+13 
825 2.376295e-03 8.627099e+07 1.911278e+13 
826 2.379295e-03 8.631542e+07 1.913623e+13 
827 2.382295e-03 8.636105e+07 1.914925e+13 
828 2.385295e-03 8.637409e+07 1.917047e+13 
829 2.388295e-03 8.638289e+07 1.914612e+13 
830 2.391295e-03 8.638497e+07 1.916872e+13 
831 2.394295e-03 8.640098e+07 1.919157e+13 
832 2.397295e-03 8.642777e+07 1.921345e+13 
833 2.400295e-03 8.644324e+07 1.923735e+13 
834 2.403295e-03 8.645255e+07 1.925947e+13 
835 2.406295e-03 8.645606e+07 1.929293e+13 
836 2.409295e-03 8.645773e+07 1.932790e+13 
837 2.412295e-03 8.645753e+07 1.936406e+13 
838 2.415295e-03 8.645059e+07 1.941107e+13 
839 2.418295e-03 8.643473e+07 1.938582e+13 
840 2.421295e-03 8.638616e+07 1.941215e+13 
841 2.424295e-03 8.635312e+07 1.944835e+13 
842 2.427295e-03 8.633503e+07 1.948854e+13 
843 2.430295e-03 8.631127e+07 1.952919e+13 
844 2.433295e-03 8.629797e+07 1.957039e+13 
845 2.436295e-03 8.630026e+07 1.961360e+13 
846 2.439295e-03 8.629880e+07 1.962975e+13 
847 2.442295e-03 8.629634e+07 1.967098e+13 
848 2.445295e-03 8.626786e+07 1.968220e+13 
849 2.448295e-03 8.626057e+07 1.972207e+13 
850 2.451295e-03 8.624743e+07 1.972073e+13 
851 2.454295e-03 8.623194e+07 1.973197e+13 
852 2.457295e-03 8.620735e+07 1.975417e+13 
853 2.460295e-03 8.618133e+07 1.976329e+13 
854 2.463295e-03 8.615357e+07 1.978871e+13 
855 2.466295e-03 8.610470e+07 1.979829e+13 
856 2.469295e-03 8.605278e+07 1.983143e+13 
857 2.472295e-03 8.601530e+07 1.986581e+13 
858 2.475295e-03 8.597989e+07 1.989382e+13 
859 2.478295e-03 8.591269e+07 1.991110e+13 
860 2.481295e-03 8.584592e+07 1.994660e+13 
861 2.484295e-03 8.578242e+07 1.997752e+13 
862 2.487295e-03 8.573359e+07 2.001619e+13 
863 2.490295e-03 8.567252e+07 1.994034e+13 
864 2.493295e-03 8.560566e+07 1.995310e+13 
865 2.496295e-03 8.553180e+07 1.995736e+13 
866 2.499295e-03 8.547176e+07 1.998444e+13 
867 2.502295e-03 8.542279e+07 2.000052e+13 
868 2.505295e-03 8.535057e+07 2.004082e+13 
869 2.508295e-03 8.528939e+07 2.006541e+13 
870 2.511295e-03 8.521794e+07 2.009502e+13 
871 2.514295e-03 8.515911e+07 2.009394e+13 
872 2.517295e-03 8.511620e+07 2.012780e+13 
873 2.520295e-03 8.507807e+07 2.012984e+13 
874 2.523295e-03 8.503822e+07 2.017280e+13 
875 2.526295e-03 8.500417e+07 2.020964e+13 
876 2.529295e-03 8.494860e+07 2.020342e+13 
877 2.532295e-03 8.492586e+07 2.023902e+13 
878 2.535295e-03 8.491377e+07 2.026933e+13 
879 2.538295e-03 8.490311e+07 2.030256e+13 
880 2.541295e-03 8.488613e+07 2.034429e+13 
881 2.544295e-03 8.486858e+07 2.028457e+13 
882 2.547295e-03 8.485464e+07 2.028978e+13 
883 2.550295e-03 8.484280e+07 2.030910e+13 
884 2.553295e-03 8.482800e+07 2.032818e+13 
885 2.556295e-03 8.479935e+07 2.034920e+13 
886 2.559295e-03 8.477822e+07 2.031821e+13 
887 2.562295e-03 8.475044e+07 2.033765e+13 
888 2.565295e-03 8.474146e+07 2.036996e+13 
889 2.568295e-03 8.472618e+07 2.039006e+13 
890 2.571295e-03 8.470076e+07 2.042085e+13 
891 2.574295e-03 8.468731e+07 2.045223e+13 
892 2.577295e-03 8.467994e+07 2.047632e+13 
893 2.580295e-03 8.467358e+07 2.051084e+13 
894 2.583295e-03 8.467148e+07 2.054894e+13 
895 2.586295e-03 8.467023e+07 2.056348e+13 
896 2.589295e-03 8.465784e+07 2.057726e+13 
897 2.592295e-03 8.465000e+07 2.056232e+13 
898 2.595295e-03 8.461617e+07 2.058091e+13 
899 2.598295e-03 8.456397e+07 2.061174e+13 
900 2.601295e-03 8.451573e+07 2.058623e+13 
901 2.604295e-03 8.447836e+07 2.059893e+13 
902 2.607295e-03 8.446011e+07 2.062528e+13 
903 2.610295e-03 8.444348e+07 2.062427e+13 
904 2.613295e-03 8.442029e+07 2.061636e+13 
905 2.616295e-03 8.440837e+07 2.062769e+13 
906 2.619295e-03 8.437182e+07 2.063333e+13 
907 2.622295e-03 8.434200e+07 2.064176e+13 
908 2.625295e-03 8.431619e+07 2.063102e+13 
909 2.628295e-03 8.429479e+07 2.065163e+13 
910 2.631295e-03 8.428142e+07 2.066298e+13 
911 2.634295e-03 8.429171e+07 2.065035e+13 
912 2.637295e-03 8.429089e+07 2.065775e+13 
913 2.640295e-03 8.428859e+07 2.063123e+13 
914 2.643295e-03 8.426641e+07 2.061744e+13 
915 2.646295e-03 8.424303e+07 2.060711e+13 
916 2.649295e-03 8.422079e+07 2.061165e+13 
917 2.652295e-03 8.420299e+07 2.061727e+13 
918 2.655295e-03 8.417266e+07 2.063921e+13 
919 2.658295e-03 8.415467e+07 2.065970e+13 
920 2.661295e-03 8.415020e+07 2.068379e+13 
921 2.664295e-03 8.413283e+07 2.068818e+13 
922 2.667295e-03 8.410377e+07 2.066568e+13 
923 2.670295e-03 8.406270e+07 2.065481e+13 
924 2.673295e-03 8.404006e+07 2.066931e+13 
925 2.676295e-03 8.402629e+07 2.069078e+13 
926 2.679295e-03 8.401813e+07 2.071559e+13 
927 2.682295e-03 8.399740e+07 2.074818e+13 
928 2.685295e-03 8.397838e+07 2.075660e+13 
929 2.688295e-03 8.397215e+07 2.076031e+13 
930 2.691295e-03 8.398637e+07 2.076749e+13 
931 2.694295e-03 8.400333e+07 2.075128e+13 
932 2.697295e-03 8.403056e+07 2.076802e+13 
933 2.700295e-03 8.404416e+07 2.078621e+13 
934 2.703295e-03 8.405145e+07 2.078967e+13 
935 2.706295e-03 8.406223e+07 2.080396e+13 
936 2.709295e-03 8.408280e+07 2.080103e+13 
937 2.712295e-03 8.410777e+07 2.080914e+13 
938 2.715295e-03 8.414341e+07 2.081488e+13 
939 2.718295e-03 8.419314e+07 2.082788e+13 
940 2.721295e-03 8.424703e+07 2.084097e+13 
941 2.724295e-03 8.430338e+07 2.086681e+13 
942 2.727295e-03 8.437890e+07 2.088337e+13 
943 2.730295e-03 8.445030e+07 2.088766e+13 
944 2.733295e-03 8.451642e+07 2.085727e+13 
945 2.736295e-03 8.459232e+07 2.083191e+13 
946 2.739295e-03 8.468037e+07 2.082460e+13 
947 2.742295e-03 8.476797e+07 2.082265e+13 
948 2.745295e-03 8.486858e+07 2.082224e+13 
949 2.748295e-03 8.495985e+07 2.081448e+13 
950 2.751295e-03 8.503113e+07 2.077800e+13 
951 2.754295e-03 8.508746e+07 2.078787e+13 
952 2.757295e-03 8.514983e+07 2.074575e+13 
953 2.760295e-03 8.520935e+07 2.075681e+13 
954 2.763295e-03 8.527818e+07 2.077723e+13 
955 2.766295e-03 8.534734e+07 2.077127e+13 
956 2.769295e-03 8.541482e+07 2.076140e+13 
957 2.772295e-03 8.549647e+07 2.077570e+13 
958 2.775295e-03 8.557469e+07 2.079107e+13 
959 2.778295e-03 8.565416e+07 2.081512e+13 
960 2.781295e-03 8.574486e+07 2.083691e+13 
961 2.784295e-03 8.583497e+07 2.081060e+13 
962 2.787295e-03 8.592635e+07 2.081457e+13 
963 2.790295e-03 8.599959e+07 2.078634e+13 
964 2.793295e-03 8.607308e+07 2.061401e+13 
965 2.796295e-03 8.614866e+07 2.056546e+13 
966 2.799295e-03 8.622198e+07 2.051226e+13 
967 2.802295e-03 8.628394e+07 2.050268e+13 
968 2.805295e-03 8.633217e+07 2.047414e+13 
969 2.808295e-03 8.637457e+07 2.048210e+13 
970 2.811295e-03 8.641817e+07 2.048026e+13 
971 2.814295e-03 8.644543e+07 2.045264e+13 
972 2.817295e-03 8.648978e+07 2.045749e+13 
973 2.820295e-03 8.654294e+07 2.046832e+13 
974 2.823295e-03 8.661105e+07 2.047142e+13 
975 2.826295e-03 8.667541e+07 2.048152e+13 
976 2.829295e-03 8.672764e+07 2.049514e+13 
977 2.832295e-03 8.677278e+07 2.051700e+13 
978 2.835295e-03 8.681880e+07 2.052201e+13 
979 2.838295e-03 8.685939e+07 2.047408e+13 
980 2.841295e-03 8.689990e+07 2.047605e+13 
981 2.844295e-03 8.695367e+07 2.046764e+13 
982 2.847295e-03 8.701789e+07 2.046104e+13 
983 2.850295e-03 8.707542e+07 2.047490e+13 
984 2.853295e-03 8.712992e+07 2.047036e+13 
985 2.856295e-03 8.719092e+07 2.047426e+13 
986 2.859295e-03 8.723924e+07 2.043679e+13 
987 2.862295e-03 8.730297e+07 2.042384e+13 
988 2.865295e-03 8.735134e+07 2.039259e+13 
989 2.868295e-03 8.739937e+07 2.037283e+13 
990 2.871295e-03 8.745661e+07 2.034059e+13 
991 2.874295e-03 8.748434e+07 2.034954e+13 
992 2.877295e-03 8.749872e+07 2.037750e+13 
993 2.880295e-03 8.749963e+07 2.039546e+13 
994 2.883295e-03 8.750951e+07 2.042188e+13 
995 2.886295e-03 8.750968e+07 2.045442e+13 
996 2.889295e-03 8.750445e+07 2.048617e+13 
997 2.892295e-03 8.751289e+07 2.051994e+13 
998 2.895295e-03 8.753312e+07 2.055115e+13 
999 2.898295e-03 8.754736e+07 2.059167e+13 
1000 2.901295e-03 8.756297e+07 2.062531e+13 
1001 2.904295e-03 8.759642e+07 2.064356e+13 
1002 2.907295e-03 8.762915e+07 2.067045e+13 
1003 2.910295e-03 8.766966e+07 2.068392e+13 
1004 2.913295e-03 8.771714e+07 2.069115e+13 
1005 2.916295e-03 8.774458e+07 2.070006e+13 
1006 2.919295e-03 8.778046e+07 2.068372e+13 
1007 2.922295e-03 8.781486e+07 2.068267e+13 
1008 2.925295e-03 8.784102e+07 2.069355e+13 
1009 2.928295e-03 8.786898e+07 2.069375e+13 
1010 2.931295e-03 8.788915e+07 2.071066e+13 
1011 2.934295e-03 8.790553e+07 2.073925e+13 
1012 2.937295e-03 8.790278e+07 2.075331e+13 
1013 2.940295e-03 8.789586e+07 2.077465e+13 
1014 2.943295e-03 8.789647e+07 2.080584e+13 
1015 2.946295e-03 8.789664e+07 2.083634e+13 
1016 2.949295e-03 8.790293e+07 2.086194e+13 
1017 2.952295e-03 8.789594e+07 2.089720e+13 
1018 2.955295e-03 8.789350e+07 2.092980e+13 
1019 2.958295e-03 8.790415e+07 2.093601e+13 
1020 2.961295e-03 8.790380e+07 2.088206e+13 
1021 2.964295e-03 8.792674e+07 2.091256e+13 
1022 2.967295e-03 8.795641e+07 2.089261e+13 
1023 2.970295e-03 8.799149e+07 2.091063e+13 
1024 2.973295e-03 8.802937e+07 2.091397e+13 
1025 2.976295e-03 8.807295e+07 2.093672e+13 
1026 2.979295e-03 8.811336e+07 2.095440e+13 
1027 2.982295e-03 8.816052e+07 2.095977e+13 
1028 2.985295e-03 8.820360e+07 2.097553e+13 
1029 2.988295e-03 8.822999e+07 2.097931e+13 
1030 2.991295e-03 8.823824e+07 2.096964e+13 
1031 2.994295e-03 8.822883e+07 2.093702e+13 
1032 2.997295e-03 8.822743e+07 2.086175e+13 
